(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		853 3 (111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		71 (678 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		767 3 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1044 3 (6 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1065 1 (188 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		833 3 (9 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		829 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		372 (632 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1152 (1067 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		745 3 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		680 (59 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1120 2 (2099 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1030 3 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1117 (2085 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1074 3 (293 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		633 (86 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		689 1 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1095 (56 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		809 (58 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1003 3 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		494 (953 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		815 1 (13 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		646 2 (188 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		934 2 (8 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		466 (9537 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		747 2 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		905 1 (167 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1063 1 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1113 1 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1150 3 (417 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		972 1 (68 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		800 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1166 2 (2085 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		812 3 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		654 (86 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		657 1 (58 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		834 (7 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1027 2 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1107 (4187 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		746 1 (82 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		643 3 (1032 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		798 1 (35 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		790 2 (121 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		807 3 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		892 2 (131 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		737 3 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		733 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1060 3 (188 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		609 3 (110 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1126 (69 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		630 1 (215 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		592 1 (13 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1135 (66 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		683 1 (189 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1139 2 (11 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		628 (231 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1073 3 (540 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1056 1 (7 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		940 3 (4 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		3 (188 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		594 3 (1900 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		976 2 (370 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1128 2 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		801 3 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		681 1 (136 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		818 3 (52 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		677 1 (189 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		801 2 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		762 2 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		839 3 (148 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		671 (18 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1067 3 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		736 2 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1143 2 (539 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		537 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		656 (105 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1074 (293 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		813 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		633 3 (86 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1030 2 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1126 3 (69 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		709 2 (94 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		915 3 (2350 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1068 1 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		650 1 (185 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		642 (212 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		128 (679 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1066 2 (188 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		948 1 (92 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		681 2 (136 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1021 2 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		979 2 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		324 (1539 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1093 2 (46 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		620 1 (188 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1093 1 (46 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		973 2 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		867 3 (7 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		641 1 (1012 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		532 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		930 1 (86 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1120 (2099 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1003 1 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		703 (188 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		699 3 (216 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		797 3 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		834 1 (7 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1024 2 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		34 (143 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		936 (72 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		682 3 (34 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		857 (1679 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		707 2 (94 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		862 2 (370 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1028 (31 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		673 3 (57 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		834 2 (7 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1057 1 (8 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1065 2 (188 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		695 2 (32 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		840 3 (146 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		922 2 (76 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1138 3 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1027 3 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1040 2 (15 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		904 3 (963 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1024 3 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1034 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		802 (52 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		849 2 (171 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		588 3 (188 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		283 (380 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		811 2 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1111 3 (4187 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		336 (17 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		885 (131 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		590 (60 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		989 3 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		638 (215 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		60 (1465 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		589 1 (35 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		791 3 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		904 (963 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1023 2 (15 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		877 1 (193 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		924 1 (12 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		699 1 (216 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		594 1 (1900 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		616 1 (105 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		210 (616 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		798 3 (35 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1013 3 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1094 1 (539 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1086 1 (66 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		895 1 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		697 1 (32 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1167 1 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		644 3 (709 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		762 3 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		573 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1007 1 (370 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		589 3 (35 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		708 3 (30 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1100 3 (81 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		998 1 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		766 1 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1164 2 (2095 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		448 (1567 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1093 3 (46 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		161 (14 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		612 3 (18 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		171 (700 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1136 1 (26 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		173 (439 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		827 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1078 3 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		592 2 (13 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		764 (82 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		298 (521 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		795 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		830 2 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		18 (39 verts)	-1	False	False	False	1	[Material #27 (UnityEngine.Material)] 	
		1160 (4187 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1144 3 (56 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		840 2 (146 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		769 2 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		838 2 (146 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1039 2 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		899 2 (4195 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		760 1 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		766 3 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1130 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1047 2 (7 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		767 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1097 (573 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		688 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		755 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		643 (1032 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		702 (18 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1085 1 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		676 (64 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		866 3 (9 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		845 3 (53 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		744 2 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		418 (2335 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		731 3 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		893 3 (111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1035 1 (42 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1072 3 (81 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		799 1 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1140 3 (46 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1056 3 (7 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		888 3 (2111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		599 1 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		1158 2 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1036 2 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		719 2 (118 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		54 (297 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		855 1 (2111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1036 1 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1148 2 (417 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		837 1 (147 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1041 2 (15 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		90 (341 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		902 3 (4194 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1102 (56 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		757 1 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		669 3 (172 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		782 (82 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		512 (811 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		137 (967 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
